worn,platform RMS,platform kur,platform fft total,platform rsf1,platform rsf2
5,0.217783865,3.312813224,4.197456526,0.07116916,0.074451111
0,0.137019242,3.897089087,1.846767438,0.07198328,0.164952872
0,0.133034455,3.918047434,1.820850631,0.077580638,0.159011175
0,0.142143496,3.901408855,1.63159213,0.069800249,0.159378357
0,0.137329734,3.849115669,1.655210673,0.077871888,0.160600904
0,0.144736571,3.980345884,1.635002954,0.069998452,0.165046184
0,0.137833846,3.898040808,1.582822782,0.073228232,0.165057868
0,0.140237771,3.804156812,1.623446916,0.064691166,0.170781242
0,0.140744137,3.875017445,1.622528515,0.067364424,0.160525515
0,0.13415499,3.827042205,1.813304267,0.057453572,0.170022292
0,0.133552036,3.868131396,1.816525187,0.057713075,0.163850539
0,0.144507359,3.944082642,2.160725823,0.052124608,0.170695677
0,0.136597104,3.967878055,2.102534065,0.052479602,0.151213885
0,0.14530179,3.824594463,2.260907444,0.059217341,0.205758286
0,0.144463555,3.830712795,2.168984109,0.06157906,0.196506385
0,0.151153178,3.904855043,1.808775534,0.058411173,0.191544839
0,0.147480927,3.822311545,1.780805902,0.061797489,0.19660048
0,0.15720132,3.87711432,1.715737731,0.055397489,0.197138497
0,0.148420717,3.781334734,1.673527629,0.056074166,0.191449158
0,0.150956727,3.848607027,1.741624796,0.051286791,0.194918966
0,0.147650742,3.942680295,1.751892456,0.052223669,0.200392686
0,0.148628795,3.813159646,1.959270208,0.047083608,0.194691042
0,0.144647492,3.753369816,1.955769278,0.047150181,0.19550729
0,0.154817125,3.929855938,2.279887617,0.041052126,0.204687828
0,0.147444217,3.934676876,2.305490224,0.04705436,0.201311967
0,0.14526334,3.971068433,2.61684099,0.067078558,0.201470753
0,0.143844494,4.015678321,2.653328623,0.07664944,0.209707363
0,0.147233895,3.96007841,2.301487265,0.068531318,0.204892957
0,0.141851638,3.943100061,2.29786238,0.071606097,0.200920316
0,0.153102435,3.917318306,1.966965925,0.063192675,0.20150749
0,0.151244311,3.867032571,2.035129248,0.067803677,0.203816776
0,0.150550645,4.026917461,2.334726995,0.053450262,0.205956231
0,0.145238883,3.988667357,2.31880847,0.061889246,0.204182569
0,0.159642781,4.079129112,2.678872422,0.048499771,0.199600219
0,0.149269357,4.116802996,2.656280146,0.050258065,0.198051133
0,0.152500624,3.957758149,2.671498259,0.056507278,0.173066207
0,0.147670144,3.881885832,2.591144553,0.062881085,0.184493688
0,0.162281485,3.934707986,2.078871579,0.061252298,0.186102903
0,0.151994313,3.860907593,2.062492628,0.062857977,0.18230846
0,0.155899019,4.021412831,1.956694825,0.052683401,0.180192259
0,0.153330631,3.823270945,1.967136159,0.057834329,0.180155402
0,0.164598639,3.960264468,1.965655248,0.05782389,0.186604386
0,0.155586877,3.93268879,1.893531439,0.06161122,0.184322394
0,0.153707953,3.939890129,2.222858432,0.049426674,0.188477812
0,0.148253821,3.978052519,2.311071111,0.05695853,0.192419839
0,0.164933002,4.041140137,2.665792259,0.044534819,0.175721263
0,0.155631432,4.034566744,2.706209177,0.048908607,0.183937149
0,0.15432897,3.859898877,2.761398519,0.055024906,0.183367153
0,0.14803019,3.921163311,2.615333026,0.062112016,0.184234656
0,0.152093807,3.925462791,2.367183857,0.059120906,0.187153557
0,0.148577583,3.87058938,2.353808541,0.065905866,0.187928732
0,0.162031345,3.973446523,2.139709596,0.054688283,0.186205693
0,0.155205998,3.908996698,2.084357198,0.060851266,0.183279466
0,0.166632726,3.963286675,2.008052274,0.057824282,0.191904923
0,0.158839437,3.895528127,1.937002738,0.059417377,0.186409443
0,0.156559631,3.974305749,1.975953151,0.051857056,0.182706235
0,0.154305208,3.803868806,1.990607433,0.054037069,0.189046159
0,0.153117262,3.987866657,2.323712601,0.049465999,0.192900756
0,0.150715972,3.865471189,2.376361188,0.054627993,0.197593826
0,0.167304852,3.976767415,2.779255343,0.051099428,0.187899246
0,0.155368724,4.000283021,2.760009891,0.04769174,0.188593405
5,0.170226015,3.647552098,3.171274995,0.080830424,0.050280063
5,0.162708057,3.565130819,2.990434024,0.087545867,0.051763297
5,0.166197774,3.609666897,2.632490726,0.06978382,0.038413416
5,0.161173504,3.521685969,2.51029296,0.07864355,0.040071685
5,0.178590744,3.695807723,2.219192931,0.0645678,0.044140529
5,0.171648242,3.649350532,2.159608187,0.079105529,0.051763275
5,0.186530645,3.599295518,2.065501176,0.066763641,0.047179467
5,0.178523516,3.653474404,2.006427126,0.075116875,0.050938495
5,0.16846515,3.625417123,2.2198645,0.059461509,0.050179534
5,0.163766996,3.589572677,2.299170463,0.073520952,0.050721368
5,0.167739066,3.647477765,2.65770059,0.065757461,0.062033098
5,0.157177672,3.76509525,2.691204423,0.068612408,0.059117441
5,0.181766556,3.773235625,3.26474642,0.049032637,0.053275194
5,0.173311623,3.725451451,3.249369704,0.071158133,0.04611648
5,0.169156786,3.573330914,3.174531434,0.07790227,0.045806853
5,0.160990039,3.607147823,3.016567202,0.080155027,0.047036991
5,0.164574524,3.604140203,2.641947197,0.075733455,0.049897916
5,0.165202337,3.712679448,2.525547232,0.08035488,0.051653738
5,0.181970342,3.63660577,2.203466173,0.074664913,0.04284098
5,0.167524767,3.650376998,2.081327721,0.083089141,0.047879455
5,0.182857368,3.642495521,2.026586752,0.069405364,0.046391935
5,0.177545666,3.615964834,1.978888022,0.079146442,0.042033649
5,0.165879726,3.660556393,2.174095564,0.06410324,0.046943212
5,0.16679562,3.53441696,2.268176732,0.08202001,0.047175345
5,0.162114379,3.683850791,2.624422923,0.068008804,0.04745196
5,0.158780945,3.711186938,2.750327583,0.078846401,0.046322069
5,0.185738856,3.672034663,3.245011234,0.072724525,0.049803049
5,0.173929102,3.693615555,3.254080655,0.082010657,0.049820568
5,0.170229752,3.69489419,3.220761821,0.065975199,0.042661393
5,0.158130779,3.626684353,3.022960578,0.071400571,0.059752515
5,0.155410396,3.769527319,2.540158135,0.045236427,0.053796695
5,0.148793511,3.826295237,2.397514753,0.061958876,0.064789213
5,0.169508057,3.786449625,2.178521855,0.055807922,0.04719967
5,0.161796254,3.719645705,2.057930932,0.065751198,0.050988478
5,0.177870759,3.659486976,1.891995532,0.052482343,0.040176697
5,0.166457832,3.680896383,1.891707177,0.066001428,0.044900062
5,0.163383781,3.718272505,2.748774505,0.053278485,0.052772091
5,0.154431927,3.790036306,2.716039298,0.061195637,0.051260826
5,0.185937131,3.866838995,3.504933503,0.056257667,0.046568046
5,0.177731782,3.736845253,3.560231669,0.064822023,0.050618055
5,0.172074771,3.559184847,3.148755219,0.062509133,0.052303402
5,0.159424435,3.609459796,2.960557425,0.064133092,0.049159927
5,0.163130683,3.68448243,2.677844432,0.052412961,0.045212478
5,0.15820644,3.657577521,2.512716915,0.063122281,0.045366165
5,0.179518007,3.680253721,2.307359834,0.058227824,0.045930897
5,0.171236223,3.657289864,2.284985006,0.067828925,0.040569142
5,0.180066516,3.790658299,2.078606776,0.051426862,0.048818234
5,0.172382475,3.681376124,1.978087121,0.060919898,0.053280783
5,0.166393178,3.675181488,2.208664586,0.055707397,0.060270206
5,0.15905392,3.738134359,2.291638501,0.062113031,0.056031939
5,0.163226787,3.69177198,2.734007999,0.051946229,0.064361727
5,0.158416646,3.644640518,2.796411106,0.060654255,0.061329139
5,0.181056442,3.696582711,3.297757846,0.050629429,0.055112301
5,0.171019585,3.675038394,3.39885729,0.069711323,0.069312457
5,0.179115559,3.866495781,3.282001457,0.056224553,0.04458601
5,0.173813153,3.800477229,3.448391538,0.057046897,0.048922778
5,0.16557787,3.658247789,3.091568237,0.064159987,0.053239166
5,0.159768032,3.702693003,2.957954429,0.062883853,0.046330805
5,0.169737101,3.669301808,2.103629948,0.057076695,0.042267432
5,0.164311522,3.677719998,2.027164126,0.063680893,0.04691867
10,0.296317808,3.063415285,4.060926688,0.031184751,0.405233525
10,0.28927577,2.981672157,3.983163906,0.036054876,0.431933017
10,0.28568301,3.014625896,3.402401291,0.044578895,0.364057214
10,0.285004412,3.051490012,3.013383999,0.044297966,0.334378107
10,0.294236762,3.156798166,2.840253848,0.03944674,0.363497041
10,0.285480228,3.034514635,2.721214919,0.048516759,0.365215626
10,0.29736291,3.158237271,2.677370574,0.047941883,0.365109685
10,0.291148615,3.143648389,2.406609917,0.057043146,0.342165406
10,0.282039405,3.143038146,3.008270115,0.054319915,0.412782327
10,0.277509905,3.079337071,2.898530797,0.067264565,0.38637581
10,0.280250354,3.223113408,3.619662766,0.071680074,0.4162214
10,0.273157189,3.143122578,3.580874498,0.080640707,0.37891358
10,0.291743991,3.281712009,4.140038167,0.07614925,0.340587797
10,0.282901723,3.220978968,4.310574951,0.077952577,0.32844864
10,0.298848394,3.03148434,4.23274267,0.047841785,0.423306072
10,0.291003357,2.911680023,3.73579716,0.052631233,0.369947384
10,0.283497648,2.98020778,3.587813231,0.048397643,0.389973672
10,0.283100641,2.993903499,3.216666863,0.054276346,0.372153583
10,0.295772645,3.061819981,2.987824382,0.040622178,0.380018838
10,0.288277439,3.044549564,2.910925993,0.055749465,0.395759494
10,0.290673889,3.107827084,2.95270142,0.053483645,0.388784805
10,0.286456156,3.079251694,2.771868233,0.069150782,0.39605414
10,0.283197045,3.067432144,2.985021165,0.056865135,0.366402333
10,0.279282827,3.017560316,3.020049077,0.078657622,0.383267477
10,0.282776962,3.153642326,3.825684241,0.067855917,0.467342764
10,0.274824224,3.084373138,3.743486156,0.092921518,0.438862638
10,0.292576767,3.221718976,4.249575396,0.079655085,0.355639263
10,0.285061985,3.120317887,4.378992142,0.092581583,0.35978852
10,0.291370216,2.972038698,3.967422311,0.041979461,0.367342713
10,0.286321904,2.948241212,3.763978817,0.050584425,0.369685902
10,0.285462234,3.00931379,3.443497949,0.042479874,0.391105087
10,0.280466541,2.982730932,3.14369977,0.052086428,0.342804517
10,0.294542954,3.062311279,2.732740542,0.042549218,0.320910239
10,0.282188118,3.070285491,2.665927906,0.057173168,0.319791978
10,0.29579063,3.151299122,2.782059337,0.050414343,0.363398191
10,0.287548132,3.071231493,2.780874219,0.068312021,0.386325926
10,0.279745824,3.100895667,3.197921544,0.060802452,0.42531947
10,0.27922605,3.098012151,3.105630207,0.080151106,0.393571091
10,0.278319488,3.136838265,3.563956622,0.07289917,0.387349786
10,0.276624431,3.126693066,3.702018067,0.081778021,0.370055518
10,0.291689022,3.235531888,4.499304515,0.079385362,0.423041822
10,0.285572404,3.193550235,4.613508055,0.101288792,0.409786287
10,0.291395169,2.955452897,3.792736967,0.03503043,0.340277062
10,0.283408645,2.880264574,3.779583732,0.047986668,0.350532724
10,0.287668437,2.986160152,3.348335191,0.045959912,0.382663253
10,0.281801406,2.905127051,3.181615172,0.050703668,0.345223439
10,0.296707376,3.075722391,2.796200353,0.046299439,0.346271221
10,0.289524573,3.042699583,2.656700069,0.055934195,0.339603471
10,0.291802812,3.103643061,2.976110592,0.054186994,0.44054417
10,0.284301333,3.116550347,2.802711805,0.07296542,0.402885774
10,0.284619501,3.08553987,2.836152114,0.055462097,0.350224612
10,0.282497902,3.141176264,2.902423089,0.071989258,0.354120468
10,0.278179253,3.137229286,3.520458362,0.072397438,0.362321446
10,0.27906116,3.083482913,3.601150085,0.089037521,0.342152787
10,0.285372375,3.213983981,4.347941781,0.078541141,0.388938165
10,0.282798096,3.14393701,4.442691046,0.081314312,0.361455403
10,0.292587641,2.97923306,3.795380719,0.036611237,0.35249753
10,0.285546175,2.892094591,3.836088125,0.03996662,0.400180572
10,0.281405633,2.923415738,3.219712891,0.041253346,0.346947441
10,0.279823349,2.991250249,3.162445844,0.060160654,0.369579308
5,0.847597534,3.54522992,7.294400191,0.047132527,0.046884984
5,0.845445374,3.543259121,7.543088344,0.045807947,0.05661272
5,0.851941716,3.444097589,5.467076473,0.051829535,0.036857151
5,0.845466436,3.544550039,5.497989407,0.058911141,0.033793566
5,0.856745443,3.574218742,4.633199625,0.062057399,0.037019525
5,0.858391698,3.677421458,4.270670421,0.065523255,0.028225563
5,0.825131468,3.505529292,5.50305575,0.067792972,0.038633571
5,0.825322643,3.596470418,5.833158689,0.062830686,0.037790232
5,0.802170123,3.441496525,7.690764349,0.066191052,0.04273124
5,0.820392376,3.536572019,8.203292337,0.061270651,0.042844941
5,0.844265372,3.438037387,10.24656078,0.067975591,0.055904061
5,0.870020346,3.439627442,10.97631886,0.075681634,0.0665601
5,0.728198194,3.638387319,8.585989213,0.057463928,0.082635256
5,0.732861273,3.713843734,8.6438909,0.046784219,0.064583465
5,0.715161231,3.724895163,6.409016074,0.046200832,0.052021234
5,0.71149006,3.783962232,6.750574208,0.046497958,0.063031971
5,0.754277633,3.672097061,5.101862745,0.053062219,0.062073296
5,0.756461898,3.661958535,5.301155264,0.045593437,0.059492686
5,0.774679765,3.619361007,4.250661354,0.05948075,0.048886279
5,0.763627809,3.670848158,4.102983543,0.057633712,0.055014042
5,0.727990611,3.625071295,5.235612496,0.068314534,0.060028255
5,0.739201047,3.653846226,5.467788198,0.052980343,0.05298055
5,0.711407175,3.642328842,7.068315952,0.070145628,0.057006708
5,0.722085818,3.607862792,7.746363598,0.059151977,0.062932901
5,0.75371917,3.482701407,9.544819287,0.064393697,0.063094862
5,0.764224975,3.463502302,10.17387594,0.080203802,0.068834294
5,0.694912605,3.578055428,8.280953016,0.05589217,0.094174762
5,0.702289343,3.560640972,8.584689667,0.04961404,0.073656417
5,0.690251774,3.630606719,6.519776368,0.055068944,0.069935611
5,0.687752657,3.649237402,6.683146712,0.054488948,0.061186449
5,0.723671879,3.518220206,4.863149455,0.054032721,0.067526664
5,0.730313922,3.639964028,5.099860463,0.052048368,0.060063243
5,0.737846993,3.554022257,4.082688257,0.062575322,0.05473547
5,0.735413056,3.617290427,4.132350439,0.054876434,0.054578271
5,0.692918947,3.585260151,5.128453385,0.065932086,0.056869191
5,0.699340381,3.673035849,5.243559824,0.073184968,0.051605648
5,0.696218523,3.625464045,7.249511832,0.080145363,0.059963441
5,0.709064687,3.625436172,7.526302571,0.069281434,0.064466072
5,0.763864299,3.42900581,9.933000057,0.08827308,0.062141175
5,0.773675469,3.47497398,10.25610257,0.081206238,0.057400381
5,0.680484493,3.581099519,8.404939393,0.055815811,0.086724909
5,0.689053716,3.64342167,8.396851484,0.063957703,0.089754517
5,0.676203289,3.639009267,6.556506551,0.051214836,0.060137851
5,0.677791927,3.688245041,6.802046035,0.062772279,0.063786597
5,0.714849305,3.476769445,4.911754497,0.057406338,0.057847951
5,0.714713466,3.542068814,5.06285495,0.069372856,0.058575511
5,0.746397275,3.513823263,4.363216855,0.06641843,0.052133285
5,0.752750474,3.568436264,4.195998809,0.051652208,0.05101033
5,0.711856682,3.575571556,5.257040948,0.062090046,0.05668011
5,0.725150395,3.577992074,5.584019516,0.064259677,0.055179229
5,0.692183067,3.583662115,7.311842454,0.07338309,0.055875712
5,0.70460559,3.642567311,7.68121451,0.075397575,0.058226168
5,0.673479813,3.539085396,8.544904585,0.064518009,0.083981487
5,0.693202727,3.470442374,8.875769647,0.055450362,0.068335471
5,0.649172023,3.664707441,6.413385172,0.046630065,0.067470711
5,0.672486329,3.642916184,6.848483315,0.058275233,0.057860385
5,0.697253645,3.529775916,4.946189775,0.059027616,0.058905868
5,0.706677399,3.542443489,5.038188674,0.061539071,0.062248337
5,0.711004129,3.458044482,4.21777473,0.068133194,0.054663787
5,0.716545363,3.528590879,4.076609206,0.070819683,0.049609011
10,1.018271975,3.180946793,11.41450435,0.243233211,0.197646266
10,1.032745916,3.220240709,11.68025346,0.302676323,0.215439802
10,1.051520639,3.263400886,8.474104281,0.301147379,0.18554275
10,1.073160659,3.149543988,8.815623836,0.385819693,0.193828793
10,1.064043411,3.155039379,6.496437894,0.37272651,0.154797821
10,1.114000336,3.1792322,6.668396329,0.444087865,0.146194103
10,1.041566149,3.170280279,8.053085126,0.433556456,0.13053262
10,1.094028234,3.133999789,9.214045411,0.488786732,0.123154161
10,1.035023034,3.156748296,12.20085769,0.477328195,0.137954377
10,1.06060759,3.219817199,13.46927051,0.527298973,0.128747094
10,1.077094102,3.212634271,16.82517282,0.461571631,0.137287925
10,1.110830188,3.26562602,17.80506167,0.491387475,0.113994384
10,1.003291721,3.258638844,14.49046203,0.202022994,0.213497663
10,1.015809459,3.247262814,14.52138073,0.253103146,0.219429826
10,0.957456275,3.230594142,11.15007872,0.255848021,0.188689928
10,0.987379391,3.199892027,11.37573348,0.309322254,0.179681062
10,0.986206588,3.192802961,6.330555773,0.399427923,0.134898993
10,1.028695998,3.212197154,6.636823583,0.464593663,0.124560278
10,0.99478435,3.191462707,8.116942475,0.426164375,0.120657711
10,1.032587155,3.17618886,9.009933147,0.505502781,0.111732427
10,0.973350905,3.162524883,11.92487259,0.494382475,0.128770894
10,1.001767424,3.189301719,13.16786519,0.530701935,0.142862184
10,1.028843906,3.217032063,16.18112427,0.486742326,0.136015528
10,1.038686538,3.195576308,17.64649023,0.486846402,0.143126039
10,0.983003388,3.211361232,14.46926559,0.156325432,0.20767966
10,1.002470987,3.172583628,14.66454046,0.255524542,0.219904607
10,0.951594828,3.222671447,11.27514168,0.243325666,0.184530978
10,0.982181631,3.255311513,12.10773446,0.31336525,0.18828183
10,0.990366787,3.220261685,8.14827546,0.317522795,0.148819529
10,1.028540951,3.208393505,8.642061051,0.392641003,0.144029779
10,1.013101402,3.21722784,6.573466574,0.405301375,0.147495346
10,1.045287404,3.175920543,6.775028031,0.478891607,0.139752927
10,0.974874573,3.143446449,8.267357046,0.477692833,0.138237245
10,1.012865903,3.204530059,9.224254298,0.527477407,0.131892051
10,0.952775514,3.142667327,11.97589918,0.493743712,0.150654044
10,0.975723985,3.214212957,13.19859233,0.540250413,0.159177216
10,1.009575235,3.166167291,16.59644487,0.543998951,0.145687478
10,1.02299414,3.251117188,18.05220372,0.546951513,0.147913779
10,1.010209154,3.203617455,14.84202804,0.194996798,0.19528365
10,1.032532793,3.214887395,15.42230678,0.300334166,0.206632559
10,0.974347599,3.186460977,11.44012867,0.231797826,0.163987544
10,1.000368179,3.230769791,12.02638896,0.320631242,0.17098559
10,1.02944635,3.19002433,8.717886468,0.319854108,0.141290537
10,1.051217085,3.188716908,9.09655886,0.382002002,0.134199931
10,1.026217693,3.179508174,6.674301659,0.383690959,0.139478773
10,1.046924714,3.158793079,7.004957353,0.459995699,0.127128916
10,0.992143454,3.145128861,8.507635919,0.46448176,0.143498735
10,1.041790375,3.168588062,9.499637239,0.517847984,0.124761596
10,0.964971129,3.149678514,12.09134172,0.520241833,0.14873081
10,0.996426598,3.164009613,13.59413676,0.541541926,0.151399614
10,0.974647557,3.219370636,11.69389397,0.220411227,0.180973755
10,1.013134956,3.166255311,12.24472666,0.282480955,0.174510425
10,1.024834873,3.170666111,6.646919061,0.366261917,0.130130804
10,1.065721169,3.16469118,7.174074346,0.456013156,0.119828079
10,0.990189723,3.104213188,8.218077537,0.445665227,0.136333986
10,1.034719146,3.126210136,9.370791781,0.523285497,0.112313989
10,0.980341136,3.11175126,12.17574412,0.495334222,0.11351807
10,1.014419358,3.14345135,14.13313299,0.527364667,0.109266952
10,1.019648887,3.194660195,16.57719489,0.457603125,0.136698531
10,1.030171428,3.192322986,18.13185416,0.507554153,0.119925354
0,0.23567223,3.549254591,4.969555416,0.18131225,0.11443783
0,0.243795558,3.567913356,5.25331356,0.21395939,0.119303111
0,0.210349464,3.413083429,3.919997135,0.200608058,0.128022999
0,0.212830175,3.41591803,4.099746459,0.238770086,0.106708758
0,0.229921655,3.444617157,3.142327325,0.201516445,0.123296135
0,0.232433646,3.375061512,3.365272404,0.246084085,0.117550061
0,0.246765272,3.426576491,2.970653766,0.2215379,0.119089836
0,0.244613505,3.372443061,3.083696176,0.251803079,0.115060565
0,0.225138407,3.440929375,3.217580406,0.226778986,0.11412857
0,0.233335945,3.313058117,3.554505617,0.251061558,0.114911281
0,0.215528072,3.311409069,4.241298894,0.235056514,0.111627807
0,0.226178934,3.345666536,4.723515895,0.254578753,0.109156408
0,0.242188224,3.3305697,5.67658712,0.243821477,0.117867052
0,0.263918378,3.387224985,6.250767082,0.264597217,0.109367451
0,0.238331175,3.488364435,5.150210184,0.165858383,0.110106959
0,0.249276986,3.478119584,5.528565473,0.195850402,0.138205876
0,0.21875675,3.452301445,4.022120837,0.18155764,0.118045309
0,0.213319231,3.458793799,4.172933089,0.190458047,0.110386592
0,0.243067739,3.269768928,3.218387991,0.206027242,0.107004976
0,0.230037944,3.34699822,3.364793432,0.21989024,0.098830735
0,0.251432866,3.335044832,3.085123662,0.222990177,0.127385759
0,0.248139243,3.358014412,3.200144096,0.245990277,0.119187025
0,0.225909205,3.390678592,3.231605596,0.21107475,0.110560996
0,0.225224083,3.433112855,3.547843785,0.223061252,0.11718234
0,0.214652821,3.252958467,4.410536531,0.229915656,0.110526832
0,0.228554894,3.344857726,4.864857263,0.239783781,0.101549179
0,0.247433424,3.315818426,5.807449146,0.233972488,0.114182274
0,0.264761961,3.364179088,6.404616135,0.247557182,0.133115307
0,0.234349277,3.510894763,5.164999918,0.138163209,0.114258758
0,0.254622666,3.432087286,5.553166232,0.176981746,0.125073477
0,0.211031483,3.397600349,3.998097599,0.151390924,0.109285028
0,0.212123464,3.400190246,4.211566365,0.185403007,0.093208813
0,0.241887982,3.284281787,3.227290175,0.187437566,0.110103256
0,0.238790589,3.261015497,3.574293524,0.220080328,0.105194489
0,0.24726127,3.277771383,2.999984351,0.185438671,0.101109879
0,0.251832485,3.255057301,3.172989396,0.212223501,0.115908656
0,0.230196885,3.231775236,3.292036287,0.192102729,0.112652224
0,0.234059494,3.452183198,3.613526035,0.202315606,0.108138404
0,0.217322775,3.32287164,4.204940458,0.202901444,0.110778987
0,0.23014785,3.321803943,4.920950528,0.207252075,0.097808884
0,0.243608833,3.380021279,5.883470892,0.197118374,0.109124611
0,0.257827519,3.369634111,6.230677619,0.209175272,0.112814157
0,0.216275048,3.288742002,4.051361874,0.170883997,0.115044648
0,0.219189583,3.390471998,4.259205645,0.205891321,0.124223174
0,0.237972338,3.342731359,3.24938859,0.173954134,0.091153523
0,0.238748386,3.29715789,3.475737586,0.216353607,0.112430376
0,0.255052649,3.269065237,3.068665387,0.193760025,0.110301449
0,0.241164333,3.398454267,3.181512032,0.205347717,0.100282853
0,0.227747658,3.304491092,3.298444184,0.200942344,0.097403262
0,0.23058811,3.382144287,3.680046598,0.225377316,0.100182091
0,0.216557173,3.29205222,4.38982137,0.221901159,0.111552455
0,0.230788562,3.309376383,4.925200926,0.238080374,0.123441052
0,0.234115504,3.466042402,5.306302208,0.13626086,0.126556837
0,0.249117153,3.556475744,5.648034207,0.167442297,0.101284479
0,0.237940124,3.379379526,3.35943796,0.180273486,0.106174383
0,0.245800921,3.366554143,3.560872808,0.209493479,0.135974085
0,0.221130674,3.311570341,4.245100844,0.174262253,0.119823186
0,0.225089168,3.353312207,4.531817083,0.197671607,0.104825301
0,0.255220685,3.295579294,3.1567063,0.212568165,0.106914375
0,0.248682612,3.36970867,3.287890793,0.236136572,0.100999992
